Name,oldest_sequence,newest_sequence,number_taxa
UK3408,2020-04-08,2020-04-08,1
UK671,2020-03-30,2020-04-08,5
UK4723,2020-04-06,2020-04-06,1
UK3409,2020-04-07,2020-04-07,1
UK3410,2020-04-07,2020-04-07,1
UK2987,2020-04-07,2020-04-07,1
UK1021,2020-04-06,2020-04-07,2
UK715,2020-04-10,2020-04-18,3
UK1560,2020-04-10,2020-04-10,1
UK3002,2020-04-08,2020-04-08,1
UK4724,2020-04-10,2020-04-10,1
UK4725,2020-04-11,2020-04-11,1
UK1561,2020-04-07,2020-04-07,1
UK955,2020-04-05,2020-04-07,3
UK3411,2020-04-11,2020-04-11,1
UK3412,2020-04-08,2020-04-08,1
UK1988,2020-04-08,2020-04-08,1
UK724,2020-03-30,2020-04-07,2
UK3413,2020-04-10,2020-04-10,1
UK3414,2020-04-11,2020-04-11,1
UK3415,2020-04-08,2020-04-08,1
UK3416,2020-04-08,2020-04-08,1
UK716,2020-03-31,2020-04-08,5
UK5266,2020-04-08,2020-04-08,1
UK2970,2020-04-09,2020-04-09,1
UK440,2020-03-28,2020-04-13,6
UK769,2020-04-01,2020-04-08,3
UK2924,2020-04-07,2020-04-07,1
UK5717,2020-04-07,2020-04-16,2
UK2674,2020-04-10,2020-04-10,1
UK2921,2020-04-10,2020-04-10,1
UK5220,2020-04-08,2020-04-08,1
UK3418,2020-04-09,2020-04-09,1
UK623,2020-04-01,2020-04-11,3
UK2212,2020-04-07,2020-04-07,1
UK3419,2020-04-08,2020-04-08,1
UK4726,2020-04-08,2020-04-08,1
UK5886,2020-03-06,2020-04-10,2
UK586,2020-03-29,2020-04-10,4
UK2964,2020-04-08,2020-04-08,1
UK2213,2020-04-08,2020-04-08,1
UK613,2020-03-28,2020-04-08,2
UK1346,2020-04-08,2020-04-08,1
UK169,2020-03-13,2020-04-10,5
UK3420,2020-04-07,2020-04-07,1
UK3421,2020-04-11,2020-04-11,1
UK2214,2020-04-06,2020-04-06,1
UK886,2020-04-04,2020-04-08,3
UK545,2020-03-28,2020-04-10,2
UK822,2020-04-04,2020-04-10,2
UK3422,2020-04-08,2020-04-08,1
UK4727,2020-04-08,2020-04-08,1
UK887,2020-04-04,2020-04-08,2
UK1007,2020-04-07,2020-04-07,1
UK258,2020-03-13,2020-04-07,3
UK3423,2020-04-08,2020-04-08,1
UK519,2020-03-28,2020-04-11,3
UK3424,2020-04-12,2020-04-12,1
UK3425,2020-04-08,2020-04-08,1
UK703,2020-03-29,2020-04-06,4
UK922,2020-04-03,2020-04-06,2
UK5842,2020-04-04,2020-04-10,2
UK587,2020-03-29,2020-04-10,3
UK3426,2020-04-12,2020-04-12,1
UK5187,2020-03-28,2020-04-08,2
UK2989,2020-04-13,2020-04-13,1
UK488,2020-03-31,2020-04-15,6
UK1010,2020-04-12,2020-04-12,1
UK2993,2020-04-12,2020-04-12,1
UK4728,2020-04-08,2020-04-08,1
UK2928,2020-04-10,2020-04-10,1
UK3427,2020-04-13,2020-04-13,1
UK4483,2020-04-12,2020-04-12,1
UK1728,2020-04-07,2020-04-07,1
UK3428,2020-04-13,2020-04-13,1
UK1685,2020-04-07,2020-04-07,1
UK517,2020-03-29,2020-04-12,6
UK3429,2020-04-11,2020-04-11,1
UK2958,2020-04-11,2020-04-11,1
UK2787,2020-04-07,2020-04-07,1
UK1016,2020-04-10,2020-04-10,1
UK3430,2020-04-12,2020-04-12,1
UK5476,2020-04-07,2020-04-07,1
UK121,2020-03-08,2020-04-10,3
UK2947,2020-04-11,2020-04-11,1
UK4729,2020-04-12,2020-04-12,1
UK2943,2020-04-13,2020-04-13,1
UK1034,2020-04-10,2020-04-10,1
UK3434,2020-04-11,2020-04-11,1
UK5306,2020-04-11,2020-04-11,1
UK3435,2020-04-11,2020-04-11,1
UK134,2020-03-04,2020-04-07,19
UK4487,2020-04-10,2020-04-10,1
UK3436,2020-04-08,2020-04-08,1
UK4501,2020-04-10,2020-04-10,1
UK4494,2020-04-11,2020-04-11,1
UK90,2020-03-29,2020-04-16,4
UK3000,2020-04-08,2020-04-08,1
UK4458,2020-04-12,2020-04-12,1
UK917,2020-04-04,2020-04-07,2
UK609,2020-04-02,2020-04-13,3
UK5737,2020-02-14,2020-04-11,2
UK170,2020-03-12,2020-04-12,4
UK1044,2020-04-11,2020-04-11,1
UK1807,2020-04-08,2020-04-08,1
UK985,2020-04-21,2020-04-21,1
UK3452,2020-04-20,2020-04-20,1
UK3453,2020-03-26,2020-03-26,1
UK2743,2020-03-30,2020-03-30,1
UK2534,2020-03-26,2020-03-26,1
UK3454,2020-03-26,2020-03-26,1
UK4732,2020-03-24,2020-03-24,1
UK4554,2020-04-13,2020-04-13,1
UK578,2020-03-25,2020-04-06,2
UK5578,2020-03-11,2020-03-26,2
UK4733,2020-03-31,2020-03-31,1
UK5843,2020-03-21,2020-04-16,2
UK2615,2020-04-16,2020-04-16,1
UK449,2020-03-30,2020-04-15,3
UK3036,2020-04-15,2020-04-15,1
UK5638,2020-03-12,2020-04-15,2
UK4555,2020-04-20,2020-04-20,1
UK3471,2020-04-21,2020-04-21,1
UK402,2020-04-03,2020-04-21,2
UK22,2020-03-02,2020-04-21,10
UK4736,2020-04-21,2020-04-21,1
UK911,2020-04-04,2020-04-07,5
UK2220,2020-04-06,2020-04-06,1
UK5579,2020-04-10,2020-04-10,1
UK2067,2020-04-09,2020-04-09,2
UK2811,2020-04-06,2020-04-06,1
UK2812,2020-04-07,2020-04-07,1
UK618,2020-03-14,2020-04-08,4
UK2221,2020-04-10,2020-04-10,1
UK3455,2020-04-05,2020-04-05,1
UK3024,2020-03-29,2020-03-29,1
UK2222,2020-04-06,2020-04-06,1
UK3456,2020-04-06,2020-04-06,1
UK3457,2020-04-11,2020-04-11,1
UK2223,2020-04-13,2020-04-13,1
UK579,2020-03-27,2020-04-08,5
UK2813,2020-04-06,2020-04-06,1
UK1634,2020-04-06,2020-04-06,1
UK5718,2020-04-05,2020-04-07,2
UK5620,2020-03-22,2020-04-09,2
UK717,2020-03-29,2020-04-06,2
UK4517,2020-04-06,2020-04-06,1
UK3458,2020-04-08,2020-04-08,1
UK1191,2020-04-05,2020-04-05,1
UK1635,2020-04-07,2020-04-07,1
UK4734,2020-03-28,2020-03-28,1
UK1934,2020-04-07,2020-04-07,1
UK743,2020-03-30,2020-04-06,2
UK1348,2020-04-12,2020-04-12,1
UK3459,2020-03-31,2020-04-07,2
UK2224,2020-04-06,2020-04-06,1
UK1710,2020-04-09,2020-04-09,1
UK3460,2020-04-06,2020-04-06,1
UK2814,2020-04-08,2020-04-08,1
UK3461,2020-04-06,2020-04-06,1
UK2225,2020-03-29,2020-03-29,1
UK2226,2020-04-06,2020-04-06,1
UK3462,2020-04-06,2020-04-06,1
UK1565,2020-04-09,2020-04-09,1
UK3463,2020-04-09,2020-04-09,1
UK3464,2020-04-06,2020-04-06,1
UK1192,2020-04-06,2020-04-06,1
UK381,2020-03-16,2020-04-10,3
UK2227,2020-04-06,2020-04-06,1
UK1860,2020-04-08,2020-04-08,1
UK2626,2020-04-10,2020-04-10,1
UK2228,2020-04-04,2020-04-04,1
UK2229,2020-04-07,2020-04-07,1
UK60,2020-04-10,2020-04-10,1
UK2230,2020-04-06,2020-04-06,1
UK2231,2020-04-06,2020-04-06,1
UK2802,2020-04-07,2020-04-07,1
UK1566,2020-04-06,2020-04-06,1
UK2232,2020-04-08,2020-04-08,1
UK2815,2020-04-22,2020-04-22,1
UK3466,2020-04-08,2020-04-08,1
UK3467,2020-04-10,2020-04-10,1
UK2620,2020-04-10,2020-04-10,1
UK3043,2020-03-30,2020-04-17,3
UK2233,2020-04-06,2020-04-06,1
UK2234,2020-04-09,2020-04-09,1
UK1808,2020-03-28,2020-03-28,1
UK2633,2020-04-13,2020-04-13,1
UK3468,2020-04-09,2020-04-09,1
UK3469,2020-04-10,2020-04-10,1
UK2235,2020-04-10,2020-04-10,1
UK3470,2020-04-06,2020-04-06,1
UK2816,2020-04-10,2020-04-10,1
UK2236,2020-04-06,2020-04-06,1
UK1809,2020-04-06,2020-04-06,1
UK3437,2020-04-18,2020-04-18,1
UK2531,2020-03-30,2020-03-30,1
UK5910,2020-03-25,2020-03-25,1
UK2532,2020-03-26,2020-03-26,1
UK752,2020-03-24,2020-03-31,3
UK3020,2020-03-25,2020-03-25,1
UK2533,2020-03-25,2020-03-25,1
UK3438,2020-03-26,2020-03-26,1
UK1940,2020-04-15,2020-04-15,1
UK2613,2020-04-16,2020-04-16,1
UK65,2020-03-07,2020-04-17,8
UK3028,2020-04-15,2020-04-15,1
UK4553,2020-03-24,2020-03-24,2
UK468,2020-03-27,2020-04-20,3
UK3439,2020-04-20,2020-04-20,1
UK3440,2020-04-20,2020-04-20,1
UK4730,2020-04-20,2020-04-20,1
UK3441,2020-04-20,2020-04-20,1
UK2216,2020-04-14,2020-04-14,2
UK3442,2020-04-09,2020-04-09,1
UK3443,2020-04-20,2020-04-20,1
UK3444,2020-04-20,2020-04-20,1
UK3445,2020-04-20,2020-04-20,1
UK3446,2020-04-20,2020-04-20,1
UK3447,2020-04-20,2020-04-20,1
UK3448,2020-04-20,2020-04-20,1
UK2217,2020-04-19,2020-04-19,1
UK3449,2020-04-11,2020-04-11,1
UK3450,2020-04-20,2020-04-20,1
UK1491,2020-04-06,2020-04-06,1
UK1532,2020-04-03,2020-04-03,1
UK1562,2020-04-21,2020-04-21,1
UK1510,2020-04-07,2020-04-07,1
UK1741,2020-04-21,2020-04-21,1
UK1492,2020-04-09,2020-04-09,1
UK4731,2020-03-23,2020-03-23,1
UK1563,2020-04-17,2020-04-17,1
UK1564,2020-04-17,2020-04-17,1
UK1077,2020-04-17,2020-04-17,1
UK2219,2020-04-17,2020-04-17,1
UK3451,2020-04-18,2020-04-18,1
UK1078,2020-04-17,2020-04-17,1
UK5580,2020-04-09,2020-04-09,1
UK3472,2020-04-09,2020-04-09,1
UK5581,2020-03-11,2020-04-08,6
UK2237,2020-04-08,2020-04-08,1
UK2238,2020-04-08,2020-04-08,1
UK348,2020-03-20,2020-04-09,2
UK2817,2020-04-15,2020-04-15,1
UK196,2020-03-18,2020-04-17,6
UK3487,2020-04-15,2020-04-15,1
UK4467,2020-04-15,2020-04-15,1
UK4350,2020-04-08,2020-04-08,1
UK3480,2020-04-08,2020-04-08,2
UK2601,2020-04-07,2020-04-07,1
UK3481,2020-04-07,2020-04-07,1
UK3482,2020-04-07,2020-04-07,1
UK1567,2020-04-07,2020-04-07,1
UK2707,2020-04-07,2020-04-07,1
UK5883,2020-03-05,2020-04-08,2
UK5635,2020-03-12,2020-04-08,3
UK2641,2020-04-07,2020-04-07,1
UK223,2020-03-10,2020-04-06,8
UK1024,2020-04-07,2020-04-08,2
UK3483,2020-04-07,2020-04-07,1
UK3484,2020-04-07,2020-04-07,1
UK3485,2020-04-10,2020-04-10,1
UK411,2020-03-20,2020-04-07,4
UK4556,2020-04-08,2020-04-08,1
UK5138,2020-03-11,2020-04-08,2
UK1916,2020-04-07,2020-04-07,1
UK3486,2020-04-07,2020-04-07,1
UK1568,2020-04-20,2020-04-20,1
UK1888,2020-04-20,2020-04-20,1
UK1810,2020-04-20,2020-04-20,1
UK1811,2020-04-20,2020-04-20,1
UK5752,2020-03-28,2020-04-19,3
UK1569,2020-04-20,2020-04-20,1
UK2850,2020-04-18,2020-04-18,1
UK287,2020-03-26,2020-04-18,11
UK718,2020-04-09,2020-04-17,3
UK567,2020-04-04,2020-04-16,2
UK4739,2020-04-18,2020-04-18,1
UK2241,2020-04-19,2020-04-19,1
UK5719,2020-03-17,2020-04-13,3
UK2242,2020-04-17,2020-04-17,1
UK4738,2020-04-19,2020-04-19,1
UK982,2020-04-14,2020-04-16,2
UK3489,2020-04-17,2020-04-17,1
UK3490,2020-04-17,2020-04-17,1
UK377,2020-03-31,2020-04-19,2
UK3491,2020-04-18,2020-04-18,1
UK2085,2020-04-18,2020-04-18,1
UK5844,2020-03-26,2020-04-19,2
UK3492,2020-04-18,2020-04-18,1
UK1025,2020-04-14,2020-04-15,2
UK2788,2020-04-14,2020-04-14,1
UK1266,2020-03-26,2020-03-26,1
UK3473,2020-03-24,2020-03-24,1
UK4530,2020-03-25,2020-03-25,1
UK2239,2020-03-26,2020-03-26,1
UK59,2020-03-26,2020-03-26,1
UK5583,2020-03-24,2020-03-24,1
UK3474,2020-04-10,2020-04-10,1
UK5295,2020-04-14,2020-04-14,1
UK546,2020-03-28,2020-04-10,4
UK3475,2020-04-14,2020-04-14,1
UK2708,2020-04-14,2020-04-14,1
UK383,2020-04-01,2020-04-20,4
UK3476,2020-04-19,2020-04-19,1
UK379,2020-03-12,2020-03-31,5
UK5582,2020-03-26,2020-03-26,1
UK5228,2020-04-13,2020-04-13,1
UK2535,2020-04-04,2020-04-04,1
UK3477,2020-03-25,2020-03-25,1
UK3478,2020-03-24,2020-03-24,1
UK1349,2020-04-07,2020-04-07,1
UK2243,2020-04-07,2020-04-07,1
UK3048,2020-04-08,2020-04-08,1
UK3494,2020-04-06,2020-04-06,1
UK2244,2020-04-07,2020-04-07,1
UK5584,2020-03-21,2020-04-06,5
UK5585,2020-04-05,2020-04-05,1
UK3495,2020-04-05,2020-04-05,1
UK5720,2020-03-18,2020-04-05,5
UK2890,2020-04-07,2020-04-07,1
UK2245,2020-04-07,2020-04-07,1
UK1570,2020-04-19,2020-04-19,1
UK1513,2020-04-19,2020-04-19,1
UK3536,2020-04-19,2020-04-19,1
UK1571,2020-04-19,2020-04-19,1
UK1771,2020-04-19,2020-04-19,1
UK3537,2020-04-19,2020-04-19,1
UK1991,2020-04-19,2020-04-19,1
UK3538,2020-04-19,2020-04-19,1
UK5586,2020-03-11,2020-03-11,1
UK3540,2020-03-30,2020-03-30,1
UK1039,2020-03-03,2020-03-04,4
UK1352,2020-03-12,2020-03-12,1
UK1353,2020-03-25,2020-03-25,1
UK3541,2020-03-30,2020-03-30,1
UK143,2020-03-14,2020-04-16,17
UK2755,2020-03-25,2020-03-25,1
UK2854,2020-03-24,2020-03-24,1
UK3542,2020-03-26,2020-03-26,1
UK3543,2020-03-26,2020-03-26,1
UK813,2020-03-30,2020-04-05,3
UK2259,2020-03-30,2020-03-30,1
UK2081,2020-03-11,2020-03-11,1
UK3544,2020-03-30,2020-03-30,1
UK1639,2020-03-27,2020-03-27,2
UK5845,2020-03-12,2020-03-26,2
UK2260,2020-03-13,2020-03-13,1
UK116,2020-02-25,2020-04-01,28
UK2261,2020-03-13,2020-03-13,1
UK3136,2020-03-30,2020-03-30,1
UK778,2020-03-24,2020-03-31,2
UK604,2020-03-06,2020-03-17,17
UK877,2020-03-29,2020-03-29,1
UK779,2020-03-25,2020-04-01,3
UK4751,2020-03-25,2020-03-25,1
UK117,2020-02-28,2020-04-04,18
UK3546,2020-03-30,2020-03-30,1
UK4752,2020-03-30,2020-03-30,1
UK4753,2020-03-11,2020-03-11,1
UK5722,2020-03-04,2020-04-08,3
UK528,2020-03-27,2020-04-09,2
UK3547,2020-03-26,2020-03-26,1
UK3548,2020-03-26,2020-03-26,1
UK3549,2020-03-21,2020-03-21,1
UK4754,2020-03-25,2020-03-25,1
UK515,2020-03-25,2020-04-08,3
UK5723,2020-03-03,2020-04-08,2
UK3550,2020-03-30,2020-03-30,1
UK5846,2020-03-04,2020-03-27,2
UK4755,2020-03-25,2020-03-25,1
UK901,2020-03-08,2020-03-12,5
UK2262,2020-03-13,2020-03-13,1
UK4756,2020-03-25,2020-03-25,1
UK2263,2020-03-13,2020-03-13,1
UK1354,2020-03-28,2020-03-28,1
UK5587,2020-03-12,2020-03-15,2
UK3551,2020-03-12,2020-03-12,1
UK3552,2020-03-25,2020-03-25,1
UK4757,2020-03-26,2020-03-26,1
UK3553,2020-03-14,2020-03-14,1
UK2981,2020-04-12,2020-04-12,1
UK3554,2020-04-12,2020-04-12,1
UK4403,2020-04-13,2020-04-13,1
UK2687,2020-04-13,2020-04-13,1
UK3496,2020-03-28,2020-03-28,1
UK2246,2020-04-02,2020-04-02,1
UK630,2020-03-29,2020-03-29,1
UK2851,2020-03-27,2020-03-27,1
UK4185,2020-03-22,2020-03-31,2
UK3497,2020-03-31,2020-03-31,1
UK1749,2020-04-01,2020-04-01,1
UK3498,2020-03-27,2020-03-27,1
UK1075,2020-03-29,2020-03-29,1
UK2247,2020-03-28,2020-03-28,1
UK3500,2020-04-01,2020-04-01,1
UK4402,2020-03-27,2020-03-27,1
UK4557,2020-03-31,2020-03-31,1
UK1350,2020-04-02,2020-04-02,1
UK4740,2020-04-07,2020-04-07,1
UK1889,2020-03-30,2020-03-30,1
UK3502,2020-04-14,2020-04-14,1
UK1351,2020-04-16,2020-04-16,1
UK3503,2020-04-15,2020-04-15,1
UK3897,2020-03-11,2020-04-16,3
UK5478,2020-04-02,2020-04-15,2
UK5296,2020-04-15,2020-04-15,1
UK4741,2020-04-14,2020-04-14,2
UK2718,2020-04-17,2020-04-17,1
UK4742,2020-04-16,2020-04-16,1
UK4743,2020-04-16,2020-04-16,1
UK1267,2020-04-17,2020-04-17,1
UK3501,2020-04-15,2020-04-15,1
UK1268,2020-03-20,2020-03-20,1
UK4744,2020-03-20,2020-03-20,1
UK4745,2020-03-21,2020-03-21,1
UK2536,2020-03-24,2020-03-24,1
UK4746,2020-03-23,2020-03-23,1
UK3505,2020-03-20,2020-03-20,1
UK672,2020-03-24,2020-04-02,2
UK5721,2020-03-21,2020-04-02,2
UK1026,2020-04-04,2020-04-05,2
UK3508,2020-04-07,2020-04-07,1
UK960,2020-04-03,2020-04-05,2
UK484,2020-03-21,2020-04-04,3
UK862,2020-04-03,2020-04-07,4
UK2168,2020-04-06,2020-04-06,1
UK1637,2020-04-06,2020-04-06,1
UK2165,2020-04-06,2020-04-06,1
UK2249,2020-04-06,2020-04-06,1
UK2250,2020-04-06,2020-04-06,1
UK4480,2020-04-05,2020-04-05,1
UK3509,2020-04-05,2020-04-05,1
UK747,2020-03-30,2020-04-06,4
UK2251,2020-04-07,2020-04-07,1
UK2920,2020-04-05,2020-04-05,1
UK2852,2020-04-06,2020-04-06,1
UK5210,2020-04-06,2020-04-06,1
UK3510,2020-04-07,2020-04-07,1
UK3512,2020-04-05,2020-04-05,1
UK2940,2020-04-06,2020-04-06,1
UK4558,2020-04-06,2020-04-06,1
UK2253,2020-04-06,2020-04-06,1
UK2164,2020-04-05,2020-04-05,1
UK1638,2020-04-06,2020-04-06,1
UK3286,2020-04-05,2020-04-05,1
UK2971,2020-04-05,2020-04-05,1
UK2254,2020-04-05,2020-04-05,1
UK3513,2020-04-05,2020-04-05,1
UK2998,2020-04-06,2020-04-06,1
UK1947,2020-04-07,2020-04-07,1
UK3514,2020-04-06,2020-04-06,1
UK2255,2020-04-06,2020-04-06,1
UK3515,2020-04-05,2020-04-05,1
UK2170,2020-04-06,2020-04-06,1
UK2256,2020-04-05,2020-04-05,1
UK3290,2020-04-07,2020-04-07,1
UK3516,2020-04-07,2020-04-07,1
UK3517,2020-04-06,2020-04-06,1
UK3518,2020-04-05,2020-04-05,1
UK3519,2020-04-05,2020-04-05,1
UK2995,2020-04-05,2020-04-05,1
UK2845,2020-04-05,2020-04-05,1
UK2257,2020-04-06,2020-04-06,1
UK3520,2020-04-05,2020-04-05,1
UK2563,2020-04-06,2020-04-06,1
UK2853,2020-04-05,2020-04-05,1
UK3521,2020-04-05,2020-04-05,1
UK2948,2020-04-06,2020-04-06,1
UK3293,2020-04-05,2020-04-05,1
UK4747,2020-03-20,2020-03-20,1
UK5911,2020-03-20,2020-03-20,1
UK3522,2020-03-21,2020-03-21,1
UK581,2020-04-06,2020-04-15,2
UK3523,2020-03-22,2020-03-22,1
UK905,2020-03-21,2020-03-24,2
UK3524,2020-04-17,2020-04-17,1
UK3525,2020-03-27,2020-03-27,1
UK5267,2020-04-04,2020-04-04,1
UK817,2020-03-26,2020-04-01,3
UK4748,2020-04-04,2020-04-04,1
UK3526,2020-04-17,2020-04-17,1
UK3527,2020-03-31,2020-03-31,1
UK3528,2020-04-02,2020-04-02,1
UK643,2020-03-24,2020-04-03,4
UK1488,2020-04-01,2020-04-01,1
UK5479,2020-04-03,2020-04-03,1
UK4749,2020-03-30,2020-03-30,1
UK387,2020-03-13,2020-04-01,2
UK3530,2020-04-17,2020-04-17,1
UK218,2020-04-05,2020-04-05,1
UK1059,2020-03-31,2020-03-31,2
UK3531,2020-04-04,2020-04-04,1
UK3532,2020-04-02,2020-04-02,1
UK406,2020-03-14,2020-04-01,2
UK3533,2020-03-31,2020-03-31,1
UK428,2020-03-20,2020-04-06,11
UK4750,2020-04-03,2020-04-03,1
UK3534,2020-03-31,2020-03-31,1
UK3535,2020-04-01,2020-04-01,1
UK4492,2020-04-05,2020-04-05,1
UK4455,2020-04-04,2020-04-04,1
UK4559,2020-04-04,2020-04-04,1
UK2264,2020-04-05,2020-04-05,1
UK3555,2020-04-04,2020-04-04,1
UK2265,2020-04-04,2020-04-04,1
UK5588,2020-04-04,2020-04-04,1
UK4631,2020-04-14,2020-04-14,1
UK144,2020-03-05,2020-04-07,26
UK4404,2020-03-12,2020-03-12,1
UK2279,2020-03-20,2020-03-20,1
UK4405,2020-03-17,2020-03-17,1
UK3659,2020-03-24,2020-03-24,1
UK3660,2020-03-21,2020-03-21,1
UK3054,2020-03-21,2020-03-21,1
UK1715,2020-03-19,2020-03-19,1
UK3506,2020-03-19,2020-03-19,1
UK3034,2020-03-24,2020-03-24,1
UK1003,2020-04-06,2020-04-07,4
UK1029,2020-04-05,2020-04-06,2
UK3839,2020-04-05,2020-04-14,2
UK1183,2020-04-07,2020-04-07,1
UK3652,2020-04-06,2020-04-06,1
UK1271,2020-04-07,2020-04-07,1
UK2625,2020-04-06,2020-04-06,1
UK5887,2020-03-02,2020-04-07,2
UK3653,2020-04-07,2020-04-07,1
UK2278,2020-04-07,2020-04-07,1
UK5728,2020-03-28,2020-04-06,2
UK3052,2020-04-07,2020-04-07,1
UK2697,2020-04-06,2020-04-06,1
UK1936,2020-04-06,2020-04-06,1
UK3654,2020-04-06,2020-04-06,1
UK3655,2020-04-07,2020-04-07,1
UK3656,2020-04-05,2020-04-05,1
UK5739,2020-03-04,2020-04-07,2
UK2198,2020-04-07,2020-04-07,1
UK2694,2020-04-05,2020-04-05,1
UK516,2020-03-23,2020-04-06,4
UK1812,2020-04-04,2020-04-04,1
UK3657,2020-04-06,2020-04-06,1
UK2662,2020-04-05,2020-04-05,1
UK153,2020-03-13,2020-04-14,14
UK5496,2020-04-04,2020-04-04,1
UK3658,2020-04-05,2020-04-05,1
UK4764,2020-04-05,2020-04-05,1
UK1714,2020-04-05,2020-04-05,1
UK3664,2020-04-09,2020-04-09,1
UK2994,2020-04-10,2020-04-10,1
UK3369,2020-04-10,2020-04-10,1
UK3665,2020-04-09,2020-04-09,1
UK2280,2020-04-16,2020-04-16,1
UK4765,2020-04-17,2020-04-17,1
UK2069,2020-04-18,2020-04-18,1
UK4766,2020-04-16,2020-04-16,1
UK2819,2020-04-16,2020-04-16,1
UK3661,2020-04-18,2020-04-18,1
UK4767,2020-04-17,2020-04-17,1
UK1813,2020-04-16,2020-04-16,1
UK3662,2020-04-17,2020-04-17,1
UK4768,2020-04-17,2020-04-17,1
UK3663,2020-04-17,2020-04-17,1
UK4769,2020-04-18,2020-04-18,1
UK10,2020-04-02,2020-04-17,5
UK2062,2020-04-13,2020-04-13,1
UK1945,2020-04-13,2020-04-13,1
UK3557,2020-04-14,2020-04-14,1
UK1865,2020-04-15,2020-04-15,1
UK3559,2020-04-14,2020-04-14,1
UK4758,2020-04-15,2020-04-15,1
UK3047,2020-04-15,2020-04-15,1
UK3560,2020-04-15,2020-04-15,1
UK3561,2020-04-15,2020-04-15,1
UK3648,2020-03-19,2020-03-19,1
